"","index","trip_id","highway","highway_val","car_construction_year","car_engine_displ","car_manufacturer","time_type","lit","time_diff","throttle_position_avg","throttle_position_diff_avg","speed_avg","rpm_avg","rpm_diff_avg","acceleration_avg","deceleration_avg","distance","cycleway","intake_temp_avg","engine_load_avg","engine_load_diff_avg","intake_pressure_avg","co2_emission_per_dist","outliers"
"63",0.0656934306569343,"587f2319e4b04a0d726313a6","secondary",0.625,1,0.467376830892144,"BMW","daylight","no",0.104609929078015,0.224727132746159,0.071578832905282,0.130564924625484,0.107038899487296,0.304353205553497,0.193956602016678,0.154304479595247,0.0176940554208771,"no",0.605409881041705,0.131439792562336,0.517390459339287,0.63067741819629,0.0842106884487013,FALSE
"64",0.0666058394160584,"587f2319e4b04a0d726313a6","primary",0.75,1,0.467376830892144,"BMW","daylight","no",0.352836879432625,0.224518454557375,0.0551246752031147,0.452517450435518,0.331811737473742,0.0889112594029051,0.0569462029777339,0.0277378653885155,0.198196023168846,"no",0.599321839712361,0.249902649424095,0.4937466468156,0.629283963580296,0.193386994585026,FALSE
"65",0.0675182481751825,"587f2319e4b04a0d726313a6","secondary",0.625,1,0.467376830892144,"BMW","daylight","no",0.166666666666667,0.179833862467655,0.0544169649130916,0.37755513514007,0.225866022877078,0.182727927660266,0.0839650118875158,0.194155443347227,0.0767778602362696,"no",0.600997051276574,0.11560779605296,0.50173283587712,0.604410351744038,0.0780048057108591,FALSE
"66",0.0684306569343066,"587f2319e4b04a0d726313a6","residential",0.25,1,0.467376830892144,"BMW","daylight","no",0.00531914893617022,0.1555030481271,0.0107414311484286,0.339023008567788,0.432089156914246,0.163003160726201,0.193601801254577,0,0.00386667987082372,"no",0.601298395168714,0.101260388084352,0.496920162340335,0.541918243552349,0.39205613219712,FALSE
"67",0.0693430656934307,"587f2319e4b04a0d726313a6","secondary",0.625,1,0.467376830892144,"BMW","daylight","no",0.0496453907801419,0.171411949396225,0.0129577126419335,0.383230633921801,0.386903720528301,0.0496991982808667,0.0381616199002834,0.092833093148854,0.0210497865751234,"no",0.599570524232987,0.131617828481732,0.500189457597429,0.606475757829922,0.112305225377312,FALSE
"68",0.0702554744525547,"587f2330e4b04a0d726314a9","tertiary",0.5,1,0.467376830892144,"BMW","daylight","no",0.193262411347518,0.190328224834041,0.040255720670999,0.361722508818166,0.310111339260017,0.167120924167655,0.09200462016789,0.159606033921884,0.084737078860452,"no",0.51836068609463,0.169902025508979,0.513969899115468,0.600415566265979,0.144271788420526,FALSE
"69",0.0711678832116788,"587f2330e4b04a0d726314a9","secondary",0.625,1,0.467376830892144,"BMW","daylight","no",0.24645390070922,0.240326896535513,0.0576229876145384,0.37355897874592,0.318483940198472,0.175733721238077,0.130677039705452,0.11024312359804,0.114170614555385,"no",0.519601360709751,0.218297507431014,0.495203155101833,0.627366528852749,0.191483434791468,FALSE
"70",0.0720802919708029,"587f2330e4b04a0d726314a9","primary",0.75,1,0.467376830892144,"BMW","daylight","no",0.00531914893617022,0.220359211431793,0.0153846276433844,0.512396686579571,0.402384843884318,0.0335822772493669,0.076323158483238,0,0.00560520047064239,"no",0.518360686680526,0.2478033920812,0.46331288536561,0.603024683686786,0.234897228939081,FALSE
"71",0.072992700729927,"587f2330e4b04a0d726314a9","motorway",1,1,0.467376830892144,"BMW","daylight","no",0.00531914893617022,0.205503869783214,0.00877543907416495,0.528925588308288,0.415948616371572,0.000632884698925822,3.63937695156294e-08,0,0.00569462304552545,"no",0.518360683252923,0.183120286856565,0.498363061143725,0.602354254303316,0.172873959071277,FALSE
"72",0.0739051094890511,"587f2330e4b04a0d726314a9","primary",0.75,1,0.467376830892144,"BMW","daylight","no",0.317375887234044,0.187800966269139,0.0299122355061403,0.439875506095713,0.344107247915962,0.0424613689368446,0.0528847135133456,0.0768283760369511,0.167336570156025,"lane",0.521675236227193,0.144541080507878,0.502322550234896,0.604374821064029,0.108984586384949,FALSE
"73",0.0748175182481752,"587f2392e4b04a0d726315b5","primary",0.75,1,0.467376830892144,"BMW","daylight","no",0.0673758865248227,0.184068961542171,0.0238455055575622,0.43143321168354,0.326371905751927,0.00509983634842538,0.0127140731777587,0.00389074986876072,0.0374031908093073,"no",0.590931181893727,0.153913109985853,0.508880914517135,0.603373636521747,0.108935912692108,FALSE
"74",0.0757299270072993,"587f2392e4b04a0d726315b5","unclassified",0.375,1,0.467376830892144,"BMW","daylight","no",0.00531914893617022,0.176701984654347,0.0105263104956401,0.438016519135188,0.328749813536646,0.000243072746300323,0,0.0172001443650176,0.0046927930622757,"no",0.590931181565449,0.146023420492566,0.495760632175317,0.595518964437136,0.0977366942807353,FALSE
